id,title,amount,category,date,description,predicted_category,confidence_score,is_user_corrected,source
kaggle_578,Activity decide really go.,1197.85,Food,2022-01-08,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_579,Answer just.,1445.59,Entertainment,2022-01-09,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_580,This manage her.,1053.22,Utilities,2022-01-13,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_581,Big look tell prepare.,304.07,Shopping,2022-01-13,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_582,Later son almost.,1149.41,Food,2022-01-14,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_583,End bit game thousand.,47.69,Entertainment,2022-01-16,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_584,Natural together.,831.79,Utilities,2022-01-16,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_585,Order party lot all.,1746.91,Other,2022-01-18,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_586,Threat church big day couple.,1414.49,Food,2022-01-18,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_587,Enter example down anyone occur.,1996.26,Other,2022-01-21,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_588,Approach about because.,634.37,Shopping,2022-01-21,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_590,Such final however major.,1224.05,Transport,2022-01-23,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_592,Hard knowledge enjoy let.,1883.56,Entertainment,2022-01-28,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_593,Nor character recent.,1412.75,Transport,2022-02-01,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_594,Property space.,640.91,Other,2022-02-02,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_595,Dinner article hit mission whole.,582.7,Transport,2022-02-05,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_596,Think live bad total research.,1792.56,Shopping,2022-02-05,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_597,Too song quality per build.,1909.67,Other,2022-02-06,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_598,We cold deep.,93.71,Transport,2022-02-08,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_599,Amount bad raise.,699.26,Utilities,2022-02-08,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_600,Challenge organization floor road southern.,1497.2,Transport,2022-02-09,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_601,News need task mind.,1866.72,Transport,2022-02-10,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_602,Onto site both change note.,227.36,Utilities,2022-02-10,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_603,Understand none.,492.49,Entertainment,2022-02-10,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_604,Test they there.,1279.51,Entertainment,2022-02-10,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_606,Peace race i.,1365.57,Utilities,2022-02-14,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_608,Full soldier.,960.12,Other,2022-02-17,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_610,Feel season similar.,1816.79,Food,2022-02-17,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_612,Tree imagine machine.,1827.33,Food,2022-02-21,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_614,Career surface these ahead.,1578.04,Shopping,2022-02-22,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_617,Drop major.,1779.63,Other,2022-03-01,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_621,Positive question especially.,1475.87,Food,2022-03-07,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_622,After sister should across treatment.,359.23,Entertainment,2022-03-07,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_623,Song difference part wall require.,1655.71,Shopping,2022-03-12,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_624,Time surface learn design.,807.66,Utilities,2022-03-14,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_626,Positive participant fear blue as.,23.59,Entertainment,2022-03-17,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_627,Technology end represent throughout.,1509.98,Other,2022-03-18,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_628,Change she tonight.,1169.1,Transport,2022-03-18,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_629,Race return pretty young.,1310.83,Transport,2022-03-18,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_630,Identify say on yes.,1338.89,Food,2022-03-20,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_631,Risk develop movement size.,816.78,Utilities,2022-03-20,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_632,Feel color price next.,1383.68,Transport,2022-03-22,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_633,Likely scientist.,741.41,Transport,2022-03-23,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_634,Water tonight pressure.,961.58,Utilities,2022-03-23,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_635,Development the inside thought.,837.53,Other,2022-03-24,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_636,One less brother.,1517.13,Other,2022-03-25,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_637,Oil per line create build.,1526.1,Entertainment,2022-03-26,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_638,Fear approach take case customer.,1055.76,Utilities,2022-03-27,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_639,Throughout would century television congress.,165.42,Other,2022-03-28,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_640,Forward would finish around.,1659.26,Food,2022-03-28,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_641,Decide similar office.,1149.68,Entertainment,2022-03-28,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_643,Investment local above move.,1436.67,Entertainment,2022-03-29,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_644,Throughout series.,1619.3,Other,2022-03-29,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_645,Adult above safe.,919.03,Shopping,2022-03-31,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_647,Fear fact.,516.37,Shopping,2022-03-31,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_650,Difference world deep.,1869.82,Food,2022-04-01,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_652,Perhaps order answer blue structure.,1540.25,Utilities,2022-04-02,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_653,Indicate herself.,755.18,Shopping,2022-04-02,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_654,Listen check receive.,1740.54,Other,2022-04-03,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_655,Inside big minute.,169.7,Shopping,2022-04-03,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_656,Store bit responsibility brother.,1310.53,Utilities,2022-04-04,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_657,Marriage participant.,1985.77,Utilities,2022-04-05,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_658,Win group important civil nature.,1458.44,Utilities,2022-04-08,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_659,Former able public trade.,1514.8,Food,2022-04-09,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_660,Chance bed memory rich.,1350.26,Other,2022-04-09,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_661,Popular lead with.,1648.49,Shopping,2022-04-10,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_662,Anyone spend them system.,318.69,Other,2022-04-10,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_664,Professional color group.,1233.7,Shopping,2022-04-18,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_665,Environmental run head garden box.,488.93,Food,2022-04-18,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_667,Car risk.,497.02,Food,2022-04-22,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_669,Consider here grow agreement.,288.87,Food,2022-04-24,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_670,Turn both in animal.,1633.41,Entertainment,2022-04-24,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_671,Actually than modern season.,1159.17,Other,2022-04-29,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_672,Within prove full.,481.44,Other,2022-04-30,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_673,Believe product eat generation put.,832.98,Entertainment,2022-05-02,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_674,Stuff next write.,1255.73,Utilities,2022-05-02,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_675,Poor church.,103.3,Other,2022-05-03,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_676,Thank avoid man drive.,1573.75,Shopping,2022-05-05,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_677,Medical nearly.,822.44,Shopping,2022-05-05,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_678,Stage bad know of.,1511.29,Utilities,2022-05-06,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_679,Language budget market president.,608.47,Entertainment,2022-05-07,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_680,Include news a before.,1830.33,Other,2022-05-07,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_681,None pressure lay future stay.,1119.0,Shopping,2022-05-07,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_683,Box service develop game.,1845.23,Utilities,2022-05-08,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_684,Miss reduce animal clearly cell.,1075.91,Utilities,2022-05-09,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_685,Effect cultural.,544.24,Food,2022-05-09,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_686,Democratic station course full.,1748.5,Food,2022-05-11,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_688,Leader operation mean white.,613.34,Other,2022-05-13,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_689,Save network item one under.,1874.95,Entertainment,2022-05-14,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_690,Community spring billion price paper.,1496.29,Utilities,2022-05-19,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_691,Thing industry participant realize.,1394.3,Entertainment,2022-05-19,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_692,Huge garden family.,1831.1,Shopping,2022-05-20,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_693,Include record security.,767.52,Transport,2022-05-20,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_694,Team republican very plan cut.,623.76,Other,2022-05-22,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_695,Tv car report window.,937.35,Other,2022-05-23,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_696,My pm report set.,1525.64,Other,2022-05-24,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_697,Old wall report purpose.,747.7,Entertainment,2022-05-24,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_698,There institution actually.,1485.09,Entertainment,2022-05-25,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_701,Style real far.,1003.61,Entertainment,2022-05-29,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_702,Grow laugh.,522.08,Other,2022-05-29,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_703,Score night down.,927.05,Other,2022-05-30,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_704,Unit hold.,346.84,Other,2022-05-30,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_705,Approach season data than team.,376.26,Other,2022-05-31,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_706,Treatment relate positive.,1052.65,Food,2022-06-01,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_707,Cultural right cover large work.,1890.92,Utilities,2022-06-01,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_708,While same budget.,830.66,Food,2022-06-04,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_709,Evidence enough claim suffer.,145.26,Entertainment,2022-06-04,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_711,Past product make of group.,1239.49,Food,2022-06-07,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_712,Detail contain attention measure indeed.,1321.98,Other,2022-06-07,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_715,Boy generation.,1009.41,Food,2022-06-12,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_716,Truth during always those high.,1614.27,Shopping,2022-06-12,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_717,Either rich agency might.,1836.92,Utilities,2022-06-12,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_718,Sort knowledge analysis together court.,391.94,Entertainment,2022-06-13,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_719,Way cold.,541.98,Other,2022-06-17,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_720,Account assume prove similar ten.,1919.0,Other,2022-06-17,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_721,Day stock.,1980.56,Entertainment,2022-06-18,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_722,Section child.,1310.93,Utilities,2022-06-19,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_723,Also available concern edge.,196.07,Food,2022-06-20,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_724,Start treat imagine later identify.,121.67,Other,2022-06-21,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_726,As second animal summer group.,1293.37,Shopping,2022-06-23,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_727,Face rate.,1790.63,Utilities,2022-06-23,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_728,She join house.,430.72,Entertainment,2022-06-25,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_729,Choose detail section someone.,549.48,Other,2022-06-25,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_730,Whether century quality.,1799.63,Transport,2022-06-26,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_731,Network never.,366.92,Food,2022-06-26,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_732,Above others.,1923.32,Food,2022-06-30,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_733,Water fight security tough gas.,1858.46,Shopping,2022-07-01,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_734,Central contain pattern education boy.,1137.72,Entertainment,2022-07-02,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_735,Surface usually.,773.85,Other,2022-07-04,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_736,Popular available public economy.,1006.58,Utilities,2022-07-04,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_737,Maintain former campaign pretty beyond.,204.39,Food,2022-07-04,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_738,Fish late pattern.,687.78,Utilities,2022-07-05,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_739,Charge note space when collection.,1938.15,Shopping,2022-07-06,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_740,Size republican political.,1569.26,Transport,2022-07-13,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_741,Care run there leg.,718.06,Entertainment,2022-07-17,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_742,Main board population.,379.62,Shopping,2022-07-17,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_743,Teach cause mrs.,180.53,Shopping,2022-07-17,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_744,Baby away affect medical all.,1429.09,Entertainment,2022-07-18,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_746,President chance hotel through.,1481.91,Utilities,2022-07-19,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_747,Let member however.,192.13,Utilities,2022-07-20,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_748,Production summer.,726.24,Other,2022-07-22,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_749,Cell city not not the.,183.72,Utilities,2022-07-25,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_750,Voice american seven discussion.,215.55,Shopping,2022-07-27,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_752,Truth thing always possible.,590.78,Food,2022-07-27,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_753,Plant event score official now.,1452.44,Utilities,2022-07-27,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_754,Half president structure might.,1148.2,Entertainment,2022-07-28,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_757,Method exactly.,342.74,Utilities,2022-07-30,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_758,Church own stage.,973.62,Transport,2022-07-31,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_760,Claim street against amount of.,1191.67,Other,2022-08-02,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_762,Election conference when.,671.11,Shopping,2022-08-04,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_763,These road.,886.04,Other,2022-08-06,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_764,Describe paper.,607.87,Utilities,2022-08-07,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_765,Color store over some.,963.23,Entertainment,2022-08-12,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_767,Her car admit.,1935.85,Other,2022-08-15,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_768,Range step painting concern.,758.35,Other,2022-08-15,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_769,Me brother lot candidate owner.,736.38,Shopping,2022-08-16,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_770,Miss have analysis morning.,1188.53,Entertainment,2022-08-16,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_771,Smile high open scientist.,1906.48,Food,2022-08-17,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_772,International effort.,882.53,Entertainment,2022-08-18,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_773,Exist theory.,1639.74,Utilities,2022-08-19,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_774,Country remember smile.,1349.23,Shopping,2022-08-21,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_776,Choice prepare.,1433.32,Utilities,2022-08-22,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_777,Talk interest hand.,903.64,Utilities,2022-08-22,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_778,Sense including six lot.,1073.39,Shopping,2022-08-23,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_779,Never effect fill general relationship.,1091.85,Shopping,2022-08-24,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_780,Security land record.,1406.25,Other,2022-08-26,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_781,Democrat hundred.,227.65,Utilities,2022-08-26,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_782,Pass range appear home player.,341.01,Other,2022-08-28,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_783,Likely outside because.,1933.95,Shopping,2022-08-29,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_784,He participant right.,220.83,Shopping,2022-08-30,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_786,Keep cut prevent sound.,897.1,Entertainment,2022-08-31,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_787,Almost outside middle.,696.49,Utilities,2022-09-01,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_789,Good house only military.,240.98,Utilities,2022-09-03,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_790,Near risk.,703.17,Utilities,2022-09-03,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_791,Give white everybody paper create.,1047.02,Entertainment,2022-09-03,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_792,Above company media next me.,881.95,Utilities,2022-09-04,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_793,Sort what.,143.68,Other,2022-09-04,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_795,Race to television loss.,1357.51,Utilities,2022-09-06,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_798,Red enjoy.,471.39,Other,2022-09-10,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_799,Human see.,380.91,Utilities,2022-09-11,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_800,Never condition.,68.09,Shopping,2022-09-11,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_801,Despite off consumer second.,904.65,Entertainment,2022-09-12,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_802,Say dog drug enter.,1412.42,Food,2022-09-14,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_803,Strong student green.,1158.92,Utilities,2022-09-15,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_804,Turn put professional.,737.93,Utilities,2022-09-15,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_806,Make worker trouble.,1060.15,Other,2022-09-18,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_807,Develop office approach son.,1226.5,Shopping,2022-09-19,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_808,Allow girl team simply lead.,710.45,Other,2022-09-19,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_809,Least ready activity decision ok.,1629.34,Utilities,2022-09-21,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_810,Party employee nature down.,1838.18,Transport,2022-09-23,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_811,Gas contain interest industry sell.,633.24,Utilities,2022-09-26,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_812,Evidence conference capital office.,374.26,Utilities,2022-09-26,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_813,Result sound.,842.3,Shopping,2022-09-28,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_816,Result size feel no nothing.,382.33,Utilities,2022-09-30,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_817,Real art.,1732.39,Food,2022-10-01,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_818,Stuff benefit seat employee.,281.7,Other,2022-10-02,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_819,Newspaper special general in go.,824.18,Other,2022-10-03,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_820,Office power company sister great.,982.51,Other,2022-10-04,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_822,What than political up instead.,457.44,Transport,2022-10-05,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_823,Support author class direction.,1135.64,Other,2022-10-08,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_824,Report painting house.,1103.96,Other,2022-10-10,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_826,Road product wait.,1088.67,Other,2022-10-12,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_827,Cold billion as.,1097.24,Other,2022-10-13,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_828,Approach side model you billion.,1474.62,Utilities,2022-10-19,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_829,Pressure those.,602.44,Entertainment,2022-10-19,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_830,Easy exist phone.,533.0,Other,2022-10-20,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_831,Stuff agreement professional team foot.,883.75,Utilities,2022-10-21,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_832,Window music evening know.,427.66,Entertainment,2022-10-22,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_833,Opportunity lead see.,1723.49,Other,2022-10-23,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_834,Model police finally girl.,340.3,Shopping,2022-10-25,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_836,Field a spring.,1069.24,Other,2022-10-30,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_837,Expert movement reach man.,654.07,Utilities,2022-10-31,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_838,Across involve fall.,1149.74,Transport,2022-11-03,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_839,Nature country.,279.82,Utilities,2022-11-04,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_840,House clear say hope.,1838.35,Shopping,2022-11-05,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_841,Enjoy instead dream.,1405.84,Utilities,2022-11-07,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_843,Consumer face.,984.02,Shopping,2022-11-09,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_844,Laugh red man fly charge.,1259.35,Transport,2022-11-10,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_845,Control bill.,1270.92,Utilities,2022-11-13,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_846,Resource road do.,811.67,Utilities,2022-11-14,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_847,Management game.,914.84,Other,2022-11-14,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_848,Your less social form.,1739.13,Food,2022-11-15,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_849,Entire hotel.,1464.55,Utilities,2022-11-17,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_850,Consider time economic high.,1701.71,Other,2022-11-17,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_851,Window research his.,443.48,Shopping,2022-11-18,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_852,Scene almost leave.,994.48,Entertainment,2022-11-19,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_853,Program decade home which view.,682.13,Transport,2022-11-21,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_854,Rock seat near business loss.,1578.72,Other,2022-11-22,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_855,Growth appear project.,101.43,Food,2022-11-26,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_856,Plan foot cold.,42.4,Other,2022-11-26,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_857,Build smile across among situation.,888.16,Utilities,2022-11-28,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_859,Art green child movie blue.,1765.47,Utilities,2022-12-01,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_860,First next popular.,195.75,Transport,2022-12-03,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_861,Run again help right.,749.97,Utilities,2022-12-04,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_862,Magazine join.,113.06,Utilities,2022-12-05,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_863,Recent couple cost girl run.,864.17,Entertainment,2022-12-05,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_865,Happen a point here control.,274.07,Utilities,2022-12-12,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_866,Task simply draw return probably.,28.48,Other,2022-12-13,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_867,Couple raise she child.,1976.43,Utilities,2022-12-15,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_868,Important focus benefit probably.,960.62,Utilities,2022-12-16,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_869,Condition all blood.,1464.22,Utilities,2022-12-18,Original Category: Rent,,1.0,0,kaggle_dataset
